id_registro,fecha_movimiento,personal_rol,personal_especialidad,area_nombre,cama_serie,cama_tipo,cama_tiene_sabana,cama_esta_ocupada
REG-100774,2026-05-01 15:31:30,ADMINISTRATIVO,facturacion,UCI Adultos,CAM-483,camilla,no,SI
REG-100775,2026-05-01 15:32:05,FINANZAS,Tesoreria,Finanzas,CAM-310,Hospitalaria Estandar,no,SI
REG-100776,2026-05-01 15:32:40,FINANZAS,contabilidad,Finanzas,CAM-797,Camilla de Transporte,no,Ocupada
REG-100777,2026-05-01 15:33:15,FINANZAS,contabilidad,Finanzas,CAM-838,camilla,SÍ,Desocupada
REG-100778,2026-05-01 15:33:50,FINANZAS,contabilidad,Finanzas,CAM-758,Cuna Pediatrica,Si,NO
REG-100779,2026-05-01 15:34:25,FINANZAS,contabilidad,SALA DE OPERACIONES,CAM-470,Camilla de Transporte,no,NO
REG-100780,2026-05-01 15:35:00,ADMINISTRATIVO,,SALA DE OPERACIONES,,camilla,Si,Desocupada
REG-100781,2026-05-01 15:35:35,FINANZAS,Contabilidad,sala de operaciones,CAM-672,Hospitalaria Estandar,,SI
REG-100782,2026-05-01 15:36:10,MEDICO,urgenciologo,Piso 3 - Hospitalizacion,,Cuna Pediatrica,,NO
REG-100783,2026-05-01 15:36:45,ADMINISTRATIVO,facturacion,Piso 3 - Hospitalizacion,CAM-173,Hospitalaria Estandar,NO,NO
REG-100784,2026-05-01 15:37:20,ADMINISTRATIVO,Auditoria Medica,SALA DE OPERACIONES,CAM-676,Cuna Pediatrica,SI,Desocupada
REG-100785,2026-05-01 15:37:55,FINANZAS,contabilidad,UCI Adultos,CAM-305,Hospitalaria Estandar,NO,NO
REG-100786,2026-05-01 15:38:30,ADMINISTRATIVO,Talento Humano,SALA DE OPERACIONES,CAM-278,Cama UCI Electrica,SÍ,Desocupada
REG-100787,2026-05-01 15:39:05,ADMINISTRATIVO,Talento Humano,URGENCIAS,CAM-101,Hospitalaria Estandar,no,Ocupada
REG-100788,2026-05-01 15:39:40,MEDICO,Cirujano General,Atencion Prioritaria,CAM-617,Cama UCI Electrica,,Desocupada
REG-100789,2026-05-01 15:40:15,FINANZAS,Contabilidad,Pasillo Urgencias,CAM-546,,,Desocupada
REG-100790,2026-05-01 15:40:50,ADMINISTRATIVO,Auditoria Medica,UCI Adultos,CAM-576,Cama UCI Electrica,,SI
REG-100791,2026-05-01 15:41:25,FINANZAS,Contabilidad,Finanzas,CAM-526,camilla,,NO
REG-100792,2026-05-01 15:42:00,ADMINISTRATIVO,Facturacion,Atencion Prioritaria,CAM-519,camilla,,Desocupada
REG-100793,2026-05-01 15:42:35,MEDICO,Anestesiologo,Atencion Prioritaria,CAM-226,Camilla de Transporte,,SI
REG-100794,2026-05-01 15:43:10,ADMINISTRATIVO,Admitido,SALA DE OPERACIONES,CAM-443,camilla,Si,Desocupada
REG-100795,2026-05-01 15:43:45,FINANZAS,Contabilidad,SALA DE OPERACIONES,CAM-798,Camilla de Transporte,Si,Ocupada
REG-100796,2026-05-01 15:44:20,FINANZAS,Contabilidad,Pasillo Urgencias,CAM-316,Camilla de Transporte,,Desocupada
REG-100797,2026-05-01 15:44:55,FINANZAS,Admitido,SALA DE OPERACIONES,CAM-282,Camilla de Transporte,Si,Ocupada
REG-100798,2026-05-01 15:45:30,MEDICO,Anestesiologo,SALA DE OPERACIONES,CAM-465,Camilla de Transporte,Si,Ocupada
REG-100799,2026-05-01 15:46:05,ADMINISTRATIVO,Auditoria Medica,Atencion Prioritaria,,Hospitalaria Estandar,SI,Desocupada
REG-100800,2026-05-01 15:46:40,ADMINISTRATIVO,facturacion,Area Administrativa,CAM-993,Camilla de Transporte,no,Desocupada
REG-100801,2026-05-01 15:47:15,FINANZAS,Tesoreria,sala de operaciones,CAM-812,Hospitalaria Estandar,no,Desocupada
REG-100802,2026-05-01 15:47:50,ADMINISTRATIVO,facturacion,Area Administrativa,CAM-379,Cuna Pediatrica,no,NO
REG-100803,2026-05-01 15:48:25,MEDICO,Pediatra,atencion prioritaria,CAM-729,Cama UCI Electrica,Si,Ocupada
REG-100804,2026-05-01 15:49:00,FINANZAS,Costos e Insumos,Piso 3 - Hospitalizacion,CAM-295,camilla,SI,NO
REG-100805,2026-05-01 15:49:35,ADMINISTRATIVO,facturacion,Pasillo Urgencias,CAM-248,,,Ocupada
REG-100806,2026-05-01 15:50:10,MEDICO,Anestesiologo,SALA DE OPERACIONES,CAM-730,Cuna Pediatrica,no,Desocupada
REG-100807,2026-05-01 15:50:45,MEDICO,Cirujano General,Uci Pediatria,CAM-798,Cuna Pediatrica,no,Desocupada
REG-100808,2026-05-01 15:51:20,ADMINISTRATIVO,Facturacion,Pasillo Urgencias,CAM-644,Camilla de Transporte,,Desocupada
REG-100809,2026-05-01 15:51:55,FINANZAS,Costos e Insumos,Area Administrativa,CAM-385,Cuna Pediatrica,,SI
REG-100810,2026-05-01 15:52:30,ADMINISTRATIVO,Facturacion,Finanzas,CAM-346,Hospitalaria Estandar,Si,NO
REG-100811,2026-05-01 15:53:05,ADMINISTRATIVO,facturacion,Urgencias,CAM-996,Camilla de Transporte,Si,SI
REG-100812,2026-05-01 15:53:40,ADMINISTRATIVO,Facturacion,sala de operaciones,CAM-802,,NO,Ocupada
REG-100813,2026-05-01 15:54:15,FINANZAS,Contabilidad,URGENCIAS,CAM-803,Cuna Pediatrica,,Desocupada
REG-100814,2026-05-01 15:54:50,ADMINISTRATIVO,Auditoria Medica,Atencion Prioritaria,CAM-937,Hospitalaria Estandar,NO,SI
REG-100815,2026-05-01 15:55:25,FINANZAS,Contabilidad,Atencion Prioritaria,CAM-277,Cama UCI Electrica,SÍ,NO
REG-100816,2026-05-01 15:56:00,FINANZAS,Facturacion,SALA DE OPERACIONES,CAM-263,Camilla de Transporte,Si,SI
REG-100817,2026-05-01 15:56:35,FINANZAS,Costos e Insumos,Pasillo Urgencias,CAM-899,Cuna Pediatrica,,Desocupada
REG-100818,2026-05-01 15:57:10,ADMINISTRATIVO,Auditoria Medica,atencion prioritaria,CAM-538,Camilla de Transporte,no,NO
REG-100819,2026-05-01 15:57:45,FINANZAS,urgenciologo,SALA DE OPERACIONES,CAM-134,Hospitalaria Estandar,,Ocupada
REG-100820,2026-05-01 15:58:20,FINANZAS,Tesoreria,Atencion Prioritaria,CAM-254,Hospitalaria Estandar,SI,Desocupada
REG-100821,2026-05-01 15:58:55,MEDICO,Anestesiologo,Uci Pediatria,CAM-659,Cama UCI Electrica,NO,Ocupada
REG-100822,2026-05-01 15:59:30,FINANZAS,Tesoreria,SALA DE OPERACIONES,CAM-813,Cuna Pediatrica,NO,Desocupada
REG-100823,2026-05-01 16:00:05,FINANZAS,Costos e Insumos,Atencion Prioritaria,CAM-563,Camilla de Transporte,SI,Desocupada
REG-100824,2026-05-01 16:00:40,FINANZAS,Contabilidad,Area Administrativa,CAM-709,Cuna Pediatrica,NO,NO
REG-100825,2026-05-01 16:01:15,FINANZAS,Tesoreria,Piso 3 - Hospitalizacion,CAM-527,Cama UCI Electrica,Si,NO
REG-100826,2026-05-01 16:01:50,ADMINISTRATIVO,Facturacion,sala de operaciones,,Hospitalaria Estandar,Si,SI
REG-100827,2026-05-01 16:02:25,FINANZAS,contabilidad,sala de operaciones,CAM-262,camilla,,Desocupada
REG-100828,2026-05-01 16:03:00,FINANZAS,,atencion prioritaria,,Cama UCI Electrica,SI,Desocupada
REG-100829,2026-05-01 16:03:35,ADMINISTRATIVO,Talento Humano,Piso 3 - Hospitalizacion,CAM-604,Hospitalaria Estandar,no,SI
REG-100830,2026-05-01 16:04:10,MEDICO,Urgenciologo,Area Administrativa,CAM-404,Cuna Pediatrica,,SI
REG-100831,2026-05-01 16:04:45,FINANZAS,Costos e Insumos,Uci Pediatria,CAM-847,camilla,SÍ,NO
REG-100832,2026-05-01 16:05:20,ADMINISTRATIVO,facturacion,Finanzas,CAM-385,camilla,SI,Desocupada
REG-100833,2026-05-01 16:05:55,FINANZAS,,URGENCIAS,CAM-317,Camilla de Transporte,SI,Desocupada
REG-100834,2026-05-01 16:06:30,ADMINISTRATIVO,Admitido,Urgencias,CAM-799,camilla,NO,SI
REG-100835,2026-05-01 16:07:05,MEDICO,CIRUJANO,atencion prioritaria,CAM-589,Cuna Pediatrica,,Ocupada
REG-100836,2026-05-01 16:07:40,MEDICO,CIRUJANO,atencion prioritaria,,Hospitalaria Estandar,SÍ,SI
REG-100837,2026-05-01 16:08:15,FINANZAS,Tesoreria,atencion prioritaria,CAM-281,Cama UCI Electrica,SÍ,SI
REG-100838,2026-05-01 16:08:50,FINANZAS,Costos e Insumos,sala de operaciones,CAM-539,camilla,no,Desocupada
REG-100839,2026-05-01 16:09:25,MEDICO,Urgenciologo,atencion prioritaria,CAM-140,Hospitalaria Estandar,,NO
REG-100840,2026-05-01 16:10:00,FINANZAS,contabilidad,sala de operaciones,,camilla,NO,Ocupada
REG-100841,2026-05-01 16:10:35,MEDICO,CIRUJANO,Finanzas,CAM-285,camilla,,SI
REG-100842,2026-05-01 16:11:10,FINANZAS,Tesoreria,Uci Pediatria,CAM-107,Cuna Pediatrica,no,NO
REG-100843,2026-05-01 16:11:45,MEDICO,Anestesiologo,atencion prioritaria,CAM-888,camilla,,Ocupada
REG-100844,2026-05-01 16:12:20,MEDICO,Pediatra,sala de operaciones,CAM-658,Camilla de Transporte,Si,Desocupada
REG-100845,2026-05-01 16:12:55,ADMINISTRATIVO,Auditoria Medica,Piso 3 - Hospitalizacion,CAM-498,camilla,,SI
REG-100846,2026-05-01 16:13:30,FINANZAS,contabilidad,sala de operaciones,CAM-800,camilla,no,NO
REG-100847,2026-05-01 16:14:05,ADMINISTRATIVO,Facturacion,sala de operaciones,CAM-842,Cama UCI Electrica,SÍ,SI
REG-100848,2026-05-01 16:14:40,FINANZAS,Contabilidad,Area Administrativa,CAM-523,Cama UCI Electrica,,NO
REG-100849,2026-05-01 16:15:15,FINANZAS,Tesoreria,atencion prioritaria,CAM-236,Cuna Pediatrica,SÍ,Ocupada
REG-100850,2026-05-01 16:15:50,MEDICO,Urgenciologo,Atencion Prioritaria,CAM-385,Camilla de Transporte,Si,Ocupada
REG-100851,2026-05-01 16:16:25,FINANZAS,Contabilidad,URGENCIAS,CAM-388,Cama UCI Electrica,NO,SI
REG-100852,2026-05-01 16:17:00,FINANZAS,Costos e Insumos,UCI Adultos,CAM-987,Camilla de Transporte,no,Desocupada
REG-100853,2026-05-01 16:17:35,ADMINISTRATIVO,facturacion,URGENCIAS,CAM-334,Hospitalaria Estandar,,Ocupada
REG-100854,2026-05-01 16:18:10,ADMINISTRATIVO,facturacion,Urgencias,CAM-344,camilla,,Ocupada
REG-100855,2026-05-01 16:18:45,ADMINISTRATIVO,Talento Humano,atencion prioritaria,CAM-205,Cama UCI Electrica,,Ocupada
REG-100856,2026-05-01 16:19:20,ADMINISTRATIVO,Admitido,Pasillo Urgencias,CAM-617,Cama UCI Electrica,Si,Ocupada
REG-100857,2026-05-01 16:19:55,ADMINISTRATIVO,Auditoria Medica,Area Administrativa,CAM-999,Cuna Pediatrica,Si,NO
REG-100858,2026-05-01 16:20:30,ADMINISTRATIVO,Auditoria Medica,UCI Adultos,CAM-116,Hospitalaria Estandar,,Desocupada
REG-100859,2026-05-01 16:21:05,ADMINISTRATIVO,facturacion,Piso 3 - Hospitalizacion,CAM-125,camilla,NO,SI
REG-100860,2026-05-01 16:21:40,FINANZAS,Contabilidad,SALA DE OPERACIONES,,Hospitalaria Estandar,NO,SI
REG-100861,2026-05-01 16:22:15,ADMINISTRATIVO,Auditoria Medica,URGENCIAS,CAM-649,Cuna Pediatrica,NO,SI
REG-100862,2026-05-01 16:22:50,MEDICO,Cirujano General,Finanzas,CAM-603,Hospitalaria Estandar,NO,SI
REG-100863,2026-05-01 16:23:25,FINANZAS,Contabilidad,sala de operaciones,CAM-605,camilla,Si,Ocupada
REG-100864,2026-05-01 16:24:00,ADMINISTRATIVO,Talento Humano,Urgencias,CAM-734,Cuna Pediatrica,Si,Ocupada
REG-100865,2026-05-01 16:24:35,FINANZAS,contabilidad,SALA DE OPERACIONES,CAM-575,Cama UCI Electrica,SÍ,Ocupada
REG-100866,2026-05-01 16:25:10,MEDICO,Pediatra,Uci Pediatria,CAM-501,Hospitalaria Estandar,SÍ,Desocupada
REG-100867,2026-05-01 16:25:45,FINANZAS,Contabilidad,Urgencias,CAM-255,camilla,no,SI
REG-100868,2026-05-01 16:26:20,FINANZAS,CIRUJANO,SALA DE OPERACIONES,CAM-938,Cuna Pediatrica,SÍ,NO
REG-100869,2026-05-01 16:26:55,ADMINISTRATIVO,Talento Humano,SALA DE OPERACIONES,CAM-329,Camilla de Transporte,Si,Desocupada
REG-100870,2026-05-01 16:27:30,FINANZAS,Costos e Insumos,Urgencias,CAM-998,Camilla de Transporte,SI,SI
REG-100871,2026-05-01 16:28:05,MEDICO,CIRUJANO,Piso 3 - Hospitalizacion,CAM-661,Hospitalaria Estandar,Si,SI
REG-100872,2026-05-01 16:28:40,ADMINISTRATIVO,Auditoria Medica,Piso 3 - Hospitalizacion,CAM-322,camilla,NO,NO
REG-100873,2026-05-01 16:29:15,MEDICO,Cirujano General,Urgencias,CAM-526,Cama UCI Electrica,SI,SI
REG-100874,2026-05-01 16:29:50,MEDICO,Anestesiologo,Area Administrativa,CAM-104,Hospitalaria Estandar,Si,SI
REG-100875,2026-05-01 16:30:25,ADMINISTRATIVO,Facturacion,Area Administrativa,CAM-462,Hospitalaria Estandar,,Desocupada
REG-100876,2026-05-01 16:31:00,MEDICO,Anestesiologo,UCI Adultos,CAM-166,camilla,NO,Desocupada
REG-100877,2026-05-01 16:31:35,FINANZAS,Contabilidad,URGENCIAS,CAM-839,Hospitalaria Estandar,no,SI
REG-100878,2026-05-01 16:32:10,MEDICO,Anestesiologo,Area Administrativa,,Cuna Pediatrica,,SI
REG-100879,2026-05-01 16:32:45,ADMINISTRATIVO,Auditoria Medica,URGENCIAS,,Cama UCI Electrica,NO,SI
REG-100880,2026-05-01 16:33:20,FINANZAS,Contabilidad,sala de operaciones,CAM-651,,Si,Ocupada
REG-100881,2026-05-01 16:33:55,FINANZAS,,Pasillo Urgencias,CAM-699,Cama UCI Electrica,Si,NO
REG-100882,2026-05-01 16:34:30,MEDICO,urgenciologo,Piso 3 - Hospitalizacion,CAM-132,Cama UCI Electrica,,Ocupada
REG-100883,2026-05-01 16:35:05,MEDICO,Urgenciologo,UCI Adultos,CAM-967,Hospitalaria Estandar,,SI
REG-100884,2026-05-01 16:35:40,FINANZAS,Contabilidad,SALA DE OPERACIONES,CAM-877,Camilla de Transporte,SI,Desocupada
REG-100885,2026-05-01 16:36:15,ADMINISTRATIVO,Talento Humano,SALA DE OPERACIONES,CAM-941,Hospitalaria Estandar,SI,Ocupada
REG-100886,2026-05-01 16:36:50,MEDICO,Urgenciologo,Finanzas,CAM-397,camilla,SÍ,Ocupada
REG-100887,2026-05-01 16:37:25,FINANZAS,contabilidad,UCI Adultos,CAM-518,camilla,NO,Ocupada
REG-100888,2026-05-01 16:38:00,MEDICO,urgenciologo,Urgencias,CAM-496,Hospitalaria Estandar,,SI
REG-100889,2026-05-01 16:38:35,ADMINISTRATIVO,Admitido,UCI Adultos,CAM-389,Hospitalaria Estandar,SI,Ocupada
REG-100890,2026-05-01 16:39:10,MEDICO,urgenciologo,sala de operaciones,CAM-175,camilla,Si,Ocupada
REG-100891,2026-05-01 16:39:45,MEDICO,CIRUJANO,Urgencias,CAM-669,Hospitalaria Estandar,no,NO
REG-100892,2026-05-01 16:40:20,FINANZAS,Contabilidad,Area Administrativa,CAM-310,Cuna Pediatrica,no,NO
REG-100893,2026-05-01 16:40:55,ADMINISTRATIVO,Talento Humano,Finanzas,CAM-766,Cama UCI Electrica,,SI
REG-100894,2026-05-01 16:41:30,ADMINISTRATIVO,Admitido,Pasillo Urgencias,CAM-132,Hospitalaria Estandar,no,Desocupada
REG-100895,2026-05-01 16:42:05,FINANZAS,Tesoreria,Urgencias,CAM-594,Camilla de Transporte,no,Ocupada
REG-100896,2026-05-01 16:42:40,FINANZAS,Contabilidad,atencion prioritaria,CAM-929,Cuna Pediatrica,no,Desocupada
REG-100897,2026-05-01 16:43:15,MEDICO,urgenciologo,SALA DE OPERACIONES,CAM-532,Cama UCI Electrica,Si,NO
REG-100898,2026-05-01 16:43:50,FINANZAS,Contabilidad,Finanzas,CAM-355,Cuna Pediatrica,SÍ,Desocupada
REG-100899,2026-05-01 16:44:25,FINANZAS,contabilidad,atencion prioritaria,CAM-104,Hospitalaria Estandar,SI,Ocupada
REG-100900,2026-05-01 16:45:00,FINANZAS,Costos e Insumos,Pasillo Urgencias,CAM-809,Cama UCI Electrica,,Desocupada
REG-100901,2026-05-01 16:45:35,MEDICO,Urgenciologo,Pasillo Urgencias,CAM-215,camilla,Si,Desocupada
REG-100902,2026-05-01 16:46:10,ADMINISTRATIVO,,SALA DE OPERACIONES,CAM-797,Hospitalaria Estandar,,Ocupada
REG-100903,2026-05-01 16:46:45,ADMINISTRATIVO,Facturacion,Uci Pediatria,CAM-243,camilla,NO,Ocupada
REG-100904,2026-05-01 16:47:20,FINANZAS,Costos e Insumos,Atencion Prioritaria,CAM-339,Cama UCI Electrica,SI,NO
REG-100905,2026-05-01 16:47:55,ADMINISTRATIVO,Talento Humano,Uci Pediatria,CAM-181,Hospitalaria Estandar,NO,NO
REG-100906,2026-05-01 16:48:30,FINANZAS,contabilidad,Area Administrativa,CAM-233,Hospitalaria Estandar,NO,Desocupada
REG-100907,2026-05-01 16:49:05,MEDICO,CIRUJANO,Area Administrativa,CAM-707,Cama UCI Electrica,,Desocupada
REG-100908,2026-05-01 16:49:40,FINANZAS,Tesoreria,UCI Adultos,CAM-622,Cuna Pediatrica,SÍ,Desocupada
REG-100909,2026-05-01 16:50:15,ADMINISTRATIVO,,atencion prioritaria,,Hospitalaria Estandar,no,Ocupada
REG-100910,2026-05-01 16:50:50,ADMINISTRATIVO,facturacion,Urgencias,CAM-358,Hospitalaria Estandar,NO,Ocupada
REG-100911,2026-05-01 16:51:25,MEDICO,Anestesiologo,Atencion Prioritaria,CAM-242,Cama UCI Electrica,SI,Ocupada
REG-100912,2026-05-01 16:52:00,FINANZAS,Tesoreria,SALA DE OPERACIONES,,Camilla de Transporte,,Desocupada
REG-100913,2026-05-01 16:52:35,FINANZAS,Tesoreria,Uci Pediatria,CAM-493,Cama UCI Electrica,NO,SI
REG-100914,2026-05-01 16:53:10,MEDICO,Anestesiologo,Atencion Prioritaria,CAM-180,Hospitalaria Estandar,Si,SI
REG-100915,2026-05-01 16:53:45,MEDICO,urgenciologo,atencion prioritaria,CAM-696,Hospitalaria Estandar,,Desocupada
REG-100916,2026-05-01 16:54:20,ADMINISTRATIVO,facturacion,UCI Adultos,CAM-447,Camilla de Transporte,SI,SI
REG-100917,2026-05-01 16:54:55,ADMINISTRATIVO,Talento Humano,UCI Adultos,CAM-429,camilla,,Ocupada
REG-100918,2026-05-01 16:55:30,FINANZAS,Contabilidad,Area Administrativa,CAM-755,camilla,Si,NO
REG-100919,2026-05-01 16:56:05,MEDICO,Urgenciologo,Urgencias,CAM-708,Cama UCI Electrica,,SI
REG-100920,2026-05-01 16:56:40,ADMINISTRATIVO,Talento Humano,SALA DE OPERACIONES,CAM-530,Hospitalaria Estandar,SÍ,NO
REG-100921,2026-05-01 16:57:15,FINANZAS,Tesoreria,URGENCIAS,CAM-880,,,Desocupada
REG-100922,2026-05-01 16:57:50,FINANZAS,Contabilidad,Atencion Prioritaria,,Camilla de Transporte,no,Desocupada
REG-100923,2026-05-01 16:58:25,ADMINISTRATIVO,Admitido,Atencion Prioritaria,CAM-509,Hospitalaria Estandar,,Ocupada
REG-100924,2026-05-01 16:59:00,MEDICO,Cirujano General,Atencion Prioritaria,CAM-515,camilla,no,NO
REG-100925,2026-05-01 16:59:35,MEDICO,Cirujano General,Urgencias,CAM-238,Cama UCI Electrica,SI,NO
REG-100926,2026-05-01 17:00:10,MEDICO,Urgenciologo,Uci Pediatria,CAM-100,Camilla de Transporte,Si,Desocupada
REG-100927,2026-05-01 17:00:45,FINANZAS,Tesoreria,Uci Pediatria,CAM-877,Hospitalaria Estandar,no,SI
REG-100928,2026-05-01 17:01:20,MEDICO,urgenciologo,UCI Adultos,CAM-809,Cama UCI Electrica,,Desocupada
REG-100929,2026-05-01 17:01:55,MEDICO,Urgenciologo,Pasillo Urgencias,CAM-780,Hospitalaria Estandar,Si,NO
REG-100930,2026-05-01 17:02:30,FINANZAS,Contabilidad,Area Administrativa,CAM-145,Hospitalaria Estandar,,Desocupada
REG-100931,2026-05-01 17:03:05,FINANZAS,Contabilidad,Uci Pediatria,CAM-441,Cama UCI Electrica,NO,Ocupada
REG-100932,2026-05-01 17:03:40,FINANZAS,Costos e Insumos,Uci Pediatria,CAM-595,Hospitalaria Estandar,no,Desocupada
REG-100933,2026-05-01 17:04:15,MEDICO,Cirujano General,SALA DE OPERACIONES,CAM-625,camilla,,SI
REG-100934,2026-05-01 17:04:50,FINANZAS,Contabilidad,Urgencias,CAM-461,,,Ocupada
REG-100935,2026-05-01 17:05:25,FINANZAS,contabilidad,SALA DE OPERACIONES,CAM-312,Cuna Pediatrica,NO,Desocupada
REG-100936,2026-05-01 17:06:00,ADMINISTRATIVO,Talento Humano,URGENCIAS,CAM-101,Hospitalaria Estandar,NO,Ocupada
REG-100937,2026-05-01 17:06:35,MEDICO,CIRUJANO,sala de operaciones,CAM-153,Hospitalaria Estandar,Si,SI
REG-100938,2026-05-01 17:07:10,MEDICO,Urgenciologo,Piso 3 - Hospitalizacion,,Camilla de Transporte,Si,SI
REG-100939,2026-05-01 17:07:45,ADMINISTRATIVO,Facturacion,Urgencias,CAM-616,Cuna Pediatrica,,NO
REG-100940,2026-05-01 17:08:20,ADMINISTRATIVO,Auditoria Medica,sala de operaciones,CAM-226,Cuna Pediatrica,NO,Desocupada
REG-100941,2026-05-01 17:08:55,ADMINISTRATIVO,Admitido,Urgencias,,Camilla de Transporte,Si,NO
REG-100942,2026-05-01 17:09:30,MEDICO,Cirujano General,Finanzas,CAM-446,camilla,SÍ,NO
REG-100943,2026-05-01 17:10:05,ADMINISTRATIVO,Auditoria Medica,Finanzas,CAM-355,camilla,,NO
REG-100944,2026-05-01 17:10:40,ADMINISTRATIVO,Auditoria Medica,URGENCIAS,CAM-695,camilla,no,SI
REG-100945,2026-05-01 17:11:15,FINANZAS,contabilidad,SALA DE OPERACIONES,CAM-745,Cuna Pediatrica,Si,Desocupada
REG-100946,2026-05-01 17:11:50,FINANZAS,contabilidad,Piso 3 - Hospitalizacion,CAM-698,camilla,SÍ,Ocupada
REG-100947,2026-05-01 17:12:25,FINANZAS,Contabilidad,URGENCIAS,CAM-908,Cuna Pediatrica,no,SI
REG-100948,2026-05-01 17:13:00,ADMINISTRATIVO,Facturacion,Urgencias,CAM-244,Hospitalaria Estandar,,Desocupada
REG-100949,2026-05-01 17:13:35,MEDICO,Pediatra,URGENCIAS,CAM-409,,SI,Desocupada
REG-100950,2026-05-01 17:14:10,MEDICO,,Pasillo Urgencias,CAM-667,camilla,SI,SI
REG-100951,2026-05-01 17:14:45,FINANZAS,Tesoreria,Atencion Prioritaria,,Camilla de Transporte,SI,Desocupada
REG-100952,2026-05-01 17:15:20,ADMINISTRATIVO,facturacion,Urgencias,CAM-931,camilla,no,SI
REG-100953,2026-05-01 17:15:55,MEDICO,Urgenciologo,Finanzas,CAM-920,Hospitalaria Estandar,SI,Desocupada
REG-100954,2026-05-01 17:16:30,MEDICO,urgenciologo,Uci Pediatria,CAM-560,Camilla de Transporte,Si,Desocupada
REG-100955,2026-05-01 17:17:05,ADMINISTRATIVO,Talento Humano,sala de operaciones,,Camilla de Transporte,no,Ocupada
REG-100956,2026-05-01 17:17:40,ADMINISTRATIVO,Facturacion,sala de operaciones,CAM-527,Hospitalaria Estandar,no,SI
REG-100957,2026-05-01 17:18:15,MEDICO,urgenciologo,Atencion Prioritaria,CAM-165,camilla,,NO
REG-100958,2026-05-01 17:18:50,MEDICO,Anestesiologo,Piso 3 - Hospitalizacion,CAM-875,Cama UCI Electrica,Si,SI
REG-100959,2026-05-01 17:19:25,MEDICO,CIRUJANO,Uci Pediatria,CAM-183,Hospitalaria Estandar,,SI
REG-100960,2026-05-01 17:20:00,MEDICO,Pediatra,atencion prioritaria,CAM-712,camilla,Si,Desocupada
REG-100961,2026-05-01 17:20:35,FINANZAS,Contabilidad,Urgencias,CAM-564,Camilla de Transporte,SÍ,SI
REG-100962,2026-05-01 17:21:10,ADMINISTRATIVO,Facturacion,Pasillo Urgencias,CAM-112,Cama UCI Electrica,NO,NO
REG-100963,2026-05-01 17:21:45,ADMINISTRATIVO,Auditoria Medica,URGENCIAS,CAM-407,Hospitalaria Estandar,NO,SI
REG-100964,2026-05-01 17:22:20,ADMINISTRATIVO,Admitido,Piso 3 - Hospitalizacion,CAM-371,camilla,,SI
REG-100965,2026-05-01 17:22:55,ADMINISTRATIVO,Talento Humano,Pasillo Urgencias,CAM-722,Cuna Pediatrica,NO,Desocupada
REG-100966,2026-05-01 17:23:30,FINANZAS,Contabilidad,Uci Pediatria,,Hospitalaria Estandar,Si,SI
REG-100967,2026-05-01 17:24:05,FINANZAS,Tesoreria,UCI Adultos,CAM-310,Hospitalaria Estandar,NO,Desocupada
REG-100968,2026-05-01 17:24:40,MEDICO,Pediatra,Area Administrativa,CAM-732,Hospitalaria Estandar,no,SI
REG-100969,2026-05-01 17:25:15,MEDICO,Pediatra,Urgencias,CAM-427,Cama UCI Electrica,SÍ,SI
REG-100970,2026-05-01 17:25:50,MEDICO,Anestesiologo,sala de operaciones,CAM-870,Camilla de Transporte,SI,Desocupada
REG-100971,2026-05-01 17:26:25,FINANZAS,Costos e Insumos,Area Administrativa,CAM-711,Camilla de Transporte,SI,SI
REG-100972,2026-05-01 17:27:00,ADMINISTRATIVO,Auditoria Medica,Area Administrativa,CAM-989,Cuna Pediatrica,Si,Ocupada
REG-100973,2026-05-01 17:27:35,FINANZAS,contabilidad,SALA DE OPERACIONES,CAM-532,camilla,no,Desocupada
REG-100974,2026-05-01 17:28:10,FINANZAS,Talento Humano,SALA DE OPERACIONES,CAM-897,Hospitalaria Estandar,Si,Desocupada
REG-100975,2026-05-01 17:28:45,FINANZAS,Costos e Insumos,URGENCIAS,CAM-242,Hospitalaria Estandar,Si,NO
REG-100976,2026-05-01 17:29:20,ADMINISTRATIVO,facturacion,SALA DE OPERACIONES,CAM-655,Cuna Pediatrica,SI,NO
REG-100977,2026-05-01 17:29:55,ADMINISTRATIVO,Admitido,atencion prioritaria,CAM-648,Camilla de Transporte,SÍ,SI
REG-100978,2026-05-01 17:30:30,ADMINISTRATIVO,Facturacion,UCI Adultos,CAM-687,Hospitalaria Estandar,Si,Ocupada
REG-100979,2026-05-01 17:31:05,ADMINISTRATIVO,Talento Humano,SALA DE OPERACIONES,CAM-705,Hospitalaria Estandar,SÍ,NO
REG-100980,2026-05-01 17:31:40,ADMINISTRATIVO,Talento Humano,Uci Pediatria,CAM-488,Camilla de Transporte,SÍ,Desocupada
REG-100981,2026-05-01 17:32:15,FINANZAS,Costos e Insumos,Urgencias,CAM-856,Cama UCI Electrica,SI,Ocupada
REG-100982,2026-05-01 17:32:50,FINANZAS,contabilidad,Pasillo Urgencias,CAM-596,Cama UCI Electrica,SÍ,Desocupada
REG-100983,2026-05-01 17:33:25,FINANZAS,Costos e Insumos,Pasillo Urgencias,CAM-716,Hospitalaria Estandar,,SI
REG-100984,2026-05-01 17:34:00,MEDICO,CIRUJANO,Piso 3 - Hospitalizacion,CAM-717,Cuna Pediatrica,NO,Ocupada
